Zeit,Zeit (UTC),Zählerstand Bezug (Wh),Zählerstand Einspeisung (Wh),Leistung Bezug (W),Leistung Einspeisung (W)
05.10.2022 09:00,05.10.2022 07:00,9368383,390110,253,0
05.10.2022 09:15,05.10.2022 07:15,9368431,390110,191,0
05.10.2022 09:30,05.10.2022 07:30,9368588,390110,628,0
05.10.2022 09:45,05.10.2022 07:45,9368840,390110,1010,0
05.10.2022 10:00,05.10.2022 08:00,9368997,390110,627,0
05.10.2022 10:15,05.10.2022 08:15,9369048,390110,201,0
05.10.2022 10:30,05.10.2022 08:30,9369079,390110,125,0
05.10.2022 10:45,05.10.2022 08:45,9369097,390110,71,0
05.10.2022 11:00,05.10.2022 09:00,9369098,390125,4,57
05.10.2022 11:15,05.10.2022 09:15,9369099,390153,2,113
05.10.2022 11:30,05.10.2022 09:30,9369099,390199,0,183
05.10.2022 11:45,05.10.2022 09:45,9369099,390254,2,222
05.10.2022 12:00,05.10.2022 10:00,9369100,390330,0,302
05.10.2022 12:15,05.10.2022 10:15,9369100,390451,0,485
05.10.2022 12:30,05.10.2022 10:30,9369100,390593,0,567
05.10.2022 12:45,05.10.2022 10:45,9369100,390705,0,448
05.10.2022 13:00,05.10.2022 11:00,9369100,390776,1,284
05.10.2022 13:15,05.10.2022 11:15,9369123,390855,93,315
05.10.2022 13:30,05.10.2022 11:30,9369126,391003,8,591
05.10.2022 13:45,05.10.2022 11:45,9369126,391146,0,570
05.10.2022 14:00,05.10.2022 12:00,9369126,391442,0,1184
05.10.2022 14:15,05.10.2022 12:15,9369126,391866,0,1698
05.10.2022 14:30,05.10.2022 12:30,9369126,392488,0,2484
05.10.2022 14:45,05.10.2022 12:45,9369126,393066,0,2315
05.10.2022 15:00,05.10.2022 13:00,9369148,393434,87,1468
05.10.2022 15:15,05.10.2022 13:15,9369205,393723,229,1157
05.10.2022 15:30,05.10.2022 13:30,9369205,393960,0,946
05.10.2022 15:45,05.10.2022 13:45,9369266,393975,244,62
05.10.2022 16:00,05.10.2022 14:00,9369351,394056,340,322
05.10.2022 16:15,05.10.2022 14:15,9369479,394118,509,248
05.10.2022 16:30,05.10.2022 14:30,9369706,394182,909,256
05.10.2022 16:45,05.10.2022 14:45,9369900,394200,776,72
05.10.2022 17:00,05.10.2022 15:00,9369958,394205,231,20
05.10.2022 17:15,05.10.2022 15:15,9370074,394208,463,11
05.10.2022 17:30,05.10.2022 15:30,9370118,394208,174,0
05.10.2022 17:45,05.10.2022 15:45,9370171,394208,211,0
05.10.2022 18:00,05.10.2022 16:00,9370280,394208,438,0
05.10.2022 18:15,05.10.2022 16:15,9370449,394208,675,0
05.10.2022 18:30,05.10.2022 16:30,9370537,394208,353,0
05.10.2022 18:45,05.10.2022 16:45,9370635,394208,389,0
05.10.2022 19:00,05.10.2022 17:00,9370729,394208,375,0
05.10.2022 19:15,05.10.2022 17:15,9370843,394208,457,0
05.10.2022 19:30,05.10.2022 17:30,9370943,394208,399,0
05.10.2022 19:45,05.10.2022 17:45,9371047,394208,415,0
05.10.2022 20:00,05.10.2022 18:00,9371146,394208,396,0
05.10.2022 20:15,05.10.2022 18:15,9371239,394208,373,0
05.10.2022 20:30,05.10.2022 18:30,9371347,394208,432,0
05.10.2022 20:45,05.10.2022 18:45,9371440,394208,371,0
05.10.2022 21:00,05.10.2022 19:00,9371883,394208,1769,0
05.10.2022 21:15,05.10.2022 19:15,9372134,394208,1003,0
05.10.2022 21:30,05.10.2022 19:30,9372340,394208,825,0
05.10.2022 21:45,05.10.2022 19:45,9372480,394208,560,0
05.10.2022 22:00,05.10.2022 20:00,9373054,394208,2294,0
05.10.2022 22:15,05.10.2022 20:15,9373414,394208,1439,0
05.10.2022 22:30,05.10.2022 20:30,9373580,394208,665,0
05.10.2022 22:45,05.10.2022 20:45,9373755,394208,699,0
05.10.2022 23:00,05.10.2022 21:00,9373912,394208,627,0
05.10.2022 23:15,05.10.2022 21:15,9374081,394208,675,0
05.10.2022 23:30,05.10.2022 21:30,9374244,394208,652,0
05.10.2022 23:45,05.10.2022 21:45,9374373,394208,516,0
06.10.2022 00:00,05.10.2022 22:00,9374506,394208,532,0
06.10.2022 00:15,05.10.2022 22:15,9374627,394208,485,0
06.10.2022 00:30,05.10.2022 22:30,9374743,394208,463,0
06.10.2022 00:45,05.10.2022 22:45,9374862,394208,473,0
06.10.2022 01:00,05.10.2022 23:00,9374978,394208,467,0
06.10.2022 01:15,05.10.2022 23:15,9375083,394208,419,0
06.10.2022 01:30,05.10.2022 23:30,9375189,394208,423,0
06.10.2022 01:45,05.10.2022 23:45,9375294,394208,420,0
06.10.2022 02:00,06.10.2022 00:00,9375410,394208,463,0
06.10.2022 02:15,06.10.2022 00:15,9375519,394208,436,0
06.10.2022 02:30,06.10.2022 00:30,9375624,394208,419,0
06.10.2022 02:45,06.10.2022 00:45,9375730,394208,421,0
06.10.2022 03:00,06.10.2022 01:00,9375821,394208,364,0
06.10.2022 03:15,06.10.2022 01:15,9375902,394208,326,0
06.10.2022 03:30,06.10.2022 01:30,9375971,394208,275,0
06.10.2022 03:45,06.10.2022 01:45,9376051,394208,317,0
06.10.2022 04:00,06.10.2022 02:00,9376135,394208,338,0
06.10.2022 04:15,06.10.2022 02:15,9376203,394208,273,0
06.10.2022 04:30,06.10.2022 02:30,9376285,394208,326,0
06.10.2022 04:45,06.10.2022 02:45,9376362,394208,306,0
06.10.2022 05:00,06.10.2022 03:00,9376429,394208,270,0
06.10.2022 05:15,06.10.2022 03:15,9376500,394208,285,0
06.10.2022 05:30,06.10.2022 03:30,9376574,394208,295,0
06.10.2022 05:45,06.10.2022 03:45,9376655,394208,321,0
06.10.2022 06:00,06.10.2022 04:00,9376719,394208,258,0
06.10.2022 06:15,06.10.2022 04:15,9376784,394208,258,0
06.10.2022 06:30,06.10.2022 04:30,9376856,394208,287,0
06.10.2022 06:45,06.10.2022 04:45,9376999,394208,573,0
06.10.2022 07:00,06.10.2022 05:00,9377148,394208,593,0
06.10.2022 07:15,06.10.2022 05:15,9377557,394208,1639,0
06.10.2022 07:30,06.10.2022 05:30,9377695,394208,550,0
06.10.2022 07:45,06.10.2022 05:45,9377988,394208,1172,0
06.10.2022 08:00,06.10.2022 06:00,9378248,394208,1041,0
06.10.2022 08:15,06.10.2022 06:15,9378744,394208,1982,0
06.10.2022 08:30,06.10.2022 06:30,9378818,394208,297,0
06.10.2022 08:45,06.10.2022 06:45,9378869,394208,203,0
06.10.2022 09:00,06.10.2022 07:00,9378871,394255,6,186
06.10.2022 09:15,06.10.2022 07:15,9378871,394379,0,494
06.10.2022 09:30,06.10.2022 07:30,9378871,394565,0,745
06.10.2022 09:45,06.10.2022 07:45,9378871,394860,0,1181
06.10.2022 10:00,06.10.2022 08:00,9378871,395231,0,1484
06.10.2022 10:15,06.10.2022 08:15,9378871,395670,0,1755
06.10.2022 10:30,06.10.2022 08:30,9378871,396189,0,2076
06.10.2022 10:45,06.10.2022 08:45,9378871,396763,0,2295
06.10.2022 11:00,06.10.2022 09:00,9378871,397321,0,2230
06.10.2022 11:15,06.10.2022 09:15,9378871,397974,0,2613
06.10.2022 11:30,06.10.2022 09:30,9378871,398636,0,2645
06.10.2022 11:45,06.10.2022 09:45,9378871,399194,2,2231
06.10.2022 12:00,06.10.2022 10:00,9378872,399647,3,1811
06.10.2022 12:15,06.10.2022 10:15,9378873,399936,2,1157
06.10.2022 12:30,06.10.2022 10:30,9378873,400490,0,2215
06.10.2022 12:45,06.10.2022 10:45,9378874,400853,2,1450
06.10.2022 13:00,06.10.2022 11:00,9378874,401460,2,2428
06.10.2022 13:15,06.10.2022 11:15,9378874,402219,0,3038
06.10.2022 13:30,06.10.2022 11:30,9378874,402959,0,2957
06.10.2022 13:45,06.10.2022 11:45,9378874,403721,0,3049
06.10.2022 14:00,06.10.2022 12:00,9378874,404464,0,2969
06.10.2022 14:15,06.10.2022 12:15,9378874,405159,0,2780
06.10.2022 14:30,06.10.2022 12:30,9378874,405806,0,2590
06.10.2022 14:45,06.10.2022 12:45,9378874,406429,0,2488
06.10.2022 15:00,06.10.2022 13:00,9378874,406933,0,2017
06.10.2022 15:15,06.10.2022 13:15,9378874,407494,0,2245
06.10.2022 15:30,06.10.2022 13:30,9378874,407998,0,2015
06.10.2022 15:45,06.10.2022 13:45,9378874,408464,0,1862
06.10.2022 16:00,06.10.2022 14:00,9378875,408857,5,1571
06.10.2022 16:15,06.10.2022 14:15,9378879,409155,13,1193
06.10.2022 16:30,06.10.2022 14:30,9378879,409427,0,1089
06.10.2022 16:45,06.10.2022 14:45,9378879,409623,0,782
06.10.2022 17:00,06.10.2022 15:00,9378879,409743,0,479
06.10.2022 17:15,06.10.2022 15:15,9378880,409787,2,178
06.10.2022 17:30,06.10.2022 15:30,9378917,409787,151,0
06.10.2022 17:45,06.10.2022 15:45,9378999,409787,327,0
06.10.2022 18:00,06.10.2022 16:00,9379083,409787,337,0
06.10.2022 18:15,06.10.2022 16:15,9379178,409787,379,0
06.10.2022 18:30,06.10.2022 16:30,9379283,409787,419,0
06.10.2022 18:45,06.10.2022 16:45,9379389,409787,421,0
06.10.2022 19:00,06.10.2022 17:00,9379510,409787,484,0
06.10.2022 19:15,06.10.2022 17:15,9379619,409787,436,0
06.10.2022 19:30,06.10.2022 17:30,9379996,409787,1508,0
06.10.2022 19:45,06.10.2022 17:45,9380275,409787,1117,0
06.10.2022 20:00,06.10.2022 18:00,9380420,409787,577,0
06.10.2022 20:15,06.10.2022 18:15,9380575,409787,621,0
06.10.2022 20:30,06.10.2022 18:30,9380872,409787,1185,0
06.10.2022 20:45,06.10.2022 18:45,9381442,409787,2281,0
06.10.2022 21:00,06.10.2022 19:00,9381574,409787,530,0
06.10.2022 21:15,06.10.2022 19:15,9381699,409787,500,0
06.10.2022 21:30,06.10.2022 19:30,9381833,409787,534,0
06.10.2022 21:45,06.10.2022 19:45,9381952,409787,476,0
06.10.2022 22:00,06.10.2022 20:00,9382072,409787,478,0
06.10.2022 22:15,06.10.2022 20:15,9382182,409787,439,0
06.10.2022 22:30,06.10.2022 20:30,9382295,409787,451,0
06.10.2022 22:45,06.10.2022 20:45,9382404,409787,437,0
06.10.2022 23:00,06.10.2022 21:00,9382515,409787,442,0
06.10.2022 23:15,06.10.2022 21:15,9382626,409787,444,0
06.10.2022 23:30,06.10.2022 21:30,9382729,409787,412,0
06.10.2022 23:45,06.10.2022 21:45,9382833,409787,416,0
07.10.2022 00:00,06.10.2022 22:00,9382937,409787,415,0
07.10.2022 00:15,06.10.2022 22:15,9383055,409787,470,0
07.10.2022 00:30,06.10.2022 22:30,9383162,409787,429,0
07.10.2022 00:45,06.10.2022 22:45,9383266,409787,417,0
07.10.2022 01:00,06.10.2022 23:00,9383344,409787,311,0
07.10.2022 01:15,06.10.2022 23:15,9383413,409787,276,0
07.10.2022 01:30,06.10.2022 23:30,9383494,409787,322,0
07.10.2022 01:45,06.10.2022 23:45,9383562,409787,270,0
07.10.2022 02:00,07.10.2022 00:00,9383633,409787,285,0
07.10.2022 02:15,07.10.2022 00:15,9383712,409787,314,0
07.10.2022 02:30,07.10.2022 00:30,9383777,409787,259,0
07.10.2022 02:45,07.10.2022 00:45,9383842,409787,261,0
07.10.2022 03:00,07.10.2022 01:00,9383908,409787,265,0
07.10.2022 03:15,07.10.2022 01:15,9383988,409787,317,0
07.10.2022 03:30,07.10.2022 01:30,9384056,409787,270,0
07.10.2022 03:45,07.10.2022 01:45,9384120,409787,258,0
07.10.2022 04:00,07.10.2022 02:00,9384185,409787,258,0
07.10.2022 04:15,07.10.2022 02:15,9384249,409787,257,0
07.10.2022 04:30,07.10.2022 02:30,9384326,409787,306,0
07.10.2022 04:45,07.10.2022 02:45,9384390,409787,257,0
07.10.2022 05:00,07.10.2022 03:00,9384457,409787,268,0
07.10.2022 05:15,07.10.2022 03:15,9384537,409787,317,0
07.10.2022 05:30,07.10.2022 03:30,9384602,409787,262,0
07.10.2022 05:45,07.10.2022 03:45,9384669,409787,266,0
07.10.2022 06:00,07.10.2022 04:00,9384735,409787,266,0
07.10.2022 06:15,07.10.2022 04:15,9384810,409787,299,0
07.10.2022 06:30,07.10.2022 04:30,9384890,409787,317,0
07.10.2022 06:45,07.10.2022 04:45,9384990,409787,401,0
07.10.2022 07:00,07.10.2022 05:00,9385109,409787,475,0
07.10.2022 07:15,07.10.2022 05:15,9385219,409787,439,0
07.10.2022 07:30,07.10.2022 05:30,9385343,409787,495,0
07.10.2022 07:45,07.10.2022 05:45,9385447,409787,414,0
07.10.2022 08:00,07.10.2022 06:00,9385564,409787,471,0
07.10.2022 08:15,07.10.2022 06:15,9385805,409787,963,0
07.10.2022 08:30,07.10.2022 06:30,9385973,409787,670,0
07.10.2022 08:45,07.10.2022 06:45,9386066,409787,375,0
07.10.2022 09:00,07.10.2022 07:00,9386300,409814,934,105
07.10.2022 09:15,07.10.2022 07:15,9386300,409912,0,392
07.10.2022 09:30,07.10.2022 07:30,9386300,410066,0,617
07.10.2022 09:45,07.10.2022 07:45,9386300,410322,0,1022
07.10.2022 10:00,07.10.2022 08:00,9386300,410637,0,1258
07.10.2022 10:15,07.10.2022 08:15,9386300,411020,0,1533
07.10.2022 10:30,07.10.2022 08:30,9386300,411459,0,1758
07.10.2022 10:45,07.10.2022 08:45,9386300,411967,0,2029
07.10.2022 11:00,07.10.2022 09:00,9386300,412578,0,2443
07.10.2022 11:15,07.10.2022 09:15,9386365,412878,258,1200
07.10.2022 11:30,07.10.2022 09:30,9386365,413330,0,1809
07.10.2022 11:45,07.10.2022 09:45,9386365,413892,0,2245
07.10.2022 12:00,07.10.2022 10:00,9386365,414632,0,2959
07.10.2022 12:15,07.10.2022 10:15,9386365,415354,0,2888
07.10.2022 12:30,07.10.2022 10:30,9386365,416103,0,2995
07.10.2022 12:45,07.10.2022 10:45,9386365,416866,0,3052
07.10.2022 13:00,07.10.2022 11:00,9386365,417623,0,3030
07.10.2022 13:15,07.10.2022 11:15,9386365,418316,0,2769
07.10.2022 13:30,07.10.2022 11:30,9386365,419018,0,2810
07.10.2022 13:45,07.10.2022 11:45,9386365,419639,1,2481
07.10.2022 14:00,07.10.2022 12:00,9386365,420276,0,2550
07.10.2022 14:15,07.10.2022 12:15,9386365,420919,0,2569
07.10.2022 14:30,07.10.2022 12:30,9386365,421526,0,2430
07.10.2022 14:45,07.10.2022 12:45,9386365,422074,0,2188
07.10.2022 15:00,07.10.2022 13:00,9386365,422629,0,2223
07.10.2022 15:15,07.10.2022 13:15,9386365,423137,0,2031
07.10.2022 15:30,07.10.2022 13:30,9386366,423595,2,1829
07.10.2022 15:45,07.10.2022 13:45,9386366,424018,0,1693
07.10.2022 16:00,07.10.2022 14:00,9386366,424442,0,1694
07.10.2022 16:15,07.10.2022 14:15,9386366,424777,0,1342
07.10.2022 16:30,07.10.2022 14:30,9386366,425071,0,1175
07.10.2022 16:45,07.10.2022 14:45,9386366,425314,0,970
07.10.2022 17:00,07.10.2022 15:00,9386366,425445,0,525
07.10.2022 17:15,07.10.2022 15:15,9386366,425520,0,301
07.10.2022 17:30,07.10.2022 15:30,9386380,425523,57,10
07.10.2022 17:45,07.10.2022 15:45,9386414,425523,133,0
07.10.2022 18:00,07.10.2022 16:00,9386455,425523,166,0
07.10.2022 18:15,07.10.2022 16:15,9386523,425523,270,0
07.10.2022 18:30,07.10.2022 16:30,9386588,425523,259,0
07.10.2022 18:45,07.10.2022 16:45,9386664,425523,306,0
07.10.2022 19:00,07.10.2022 17:00,9386777,425523,450,0
07.10.2022 19:15,07.10.2022 17:15,9386889,425523,446,0
07.10.2022 19:30,07.10.2022 17:30,9387008,425523,475,0
07.10.2022 19:45,07.10.2022 17:45,9387138,425523,521,0
07.10.2022 20:00,07.10.2022 18:00,9387261,425523,490,0
07.10.2022 20:15,07.10.2022 18:15,9387427,425523,664,0
07.10.2022 20:30,07.10.2022 18:30,9387563,425523,543,0
07.10.2022 20:45,07.10.2022 18:45,9387734,425523,686,0
07.10.2022 21:00,07.10.2022 19:00,9387891,425523,626,0
07.10.2022 21:15,07.10.2022 19:15,9388045,425523,614,0
07.10.2022 21:30,07.10.2022 19:30,9388197,425523,608,0
07.10.2022 21:45,07.10.2022 19:45,9388353,425523,622,0
07.10.2022 22:00,07.10.2022 20:00,9388520,425523,671,0
07.10.2022 22:15,07.10.2022 20:15,9388682,425523,644,0
07.10.2022 22:30,07.10.2022 20:30,9388842,425523,643,0
07.10.2022 22:45,07.10.2022 20:45,9389005,425523,652,0
07.10.2022 23:00,07.10.2022 21:00,9389157,425523,605,0
07.10.2022 23:15,07.10.2022 21:15,9389328,425523,685,0
07.10.2022 23:30,07.10.2022 21:30,9389491,425523,653,0
07.10.2022 23:45,07.10.2022 21:45,9389643,425523,605,0
08.10.2022 00:00,07.10.2022 22:00,9389810,425523,669,0
08.10.2022 00:15,07.10.2022 22:15,9389966,425523,622,0
08.10.2022 00:30,07.10.2022 22:30,9390132,425523,664,0
08.10.2022 00:45,07.10.2022 22:45,9390290,425523,633,0
08.10.2022 01:00,07.10.2022 23:00,9390401,425523,443,0
08.10.2022 01:15,07.10.2022 23:15,9390512,425523,440,0
08.10.2022 01:30,07.10.2022 23:30,9390598,425523,343,0
08.10.2022 01:45,07.10.2022 23:45,9390689,425523,364,0
08.10.2022 02:00,08.10.2022 00:00,9390765,425523,305,0
08.10.2022 02:15,08.10.2022 00:15,9390841,425523,304,0
08.10.2022 02:30,08.10.2022 00:30,9390919,425523,309,0
08.10.2022 02:45,08.10.2022 00:45,9390999,425523,319,0
08.10.2022 03:00,08.10.2022 01:00,9391090,425523,366,0
08.10.2022 03:15,08.10.2022 01:15,9391166,425523,305,0
08.10.2022 03:30,08.10.2022 01:30,9391242,425523,302,0
08.10.2022 03:45,08.10.2022 01:45,9391320,425523,312,0
08.10.2022 04:00,08.10.2022 02:00,9391403,425523,332,0
08.10.2022 04:15,08.10.2022 02:15,9391490,425523,344,0
08.10.2022 04:30,08.10.2022 02:30,9391557,425523,270,0
08.10.2022 04:45,08.10.2022 02:45,9391632,425523,300,0
08.10.2022 05:00,08.10.2022 03:00,9391710,425523,310,0
08.10.2022 05:15,08.10.2022 03:15,9391781,425523,286,0
08.10.2022 05:30,08.10.2022 03:30,9391854,425523,288,0
08.10.2022 05:45,08.10.2022 03:45,9391924,425523,280,0
08.10.2022 06:00,08.10.2022 04:00,9392008,425523,335,0
08.10.2022 06:15,08.10.2022 04:15,9392084,425523,306,0
08.10.2022 06:30,08.10.2022 04:30,9392163,425523,314,0
08.10.2022 06:45,08.10.2022 04:45,9392241,425523,314,0
08.10.2022 07:00,08.10.2022 05:00,9392316,425523,299,0
08.10.2022 07:15,08.10.2022 05:15,9392409,425523,370,0
08.10.2022 07:30,08.10.2022 05:30,9392491,425523,330,0
08.10.2022 07:45,08.10.2022 05:45,9392570,425523,313,0
08.10.2022 08:00,08.10.2022 06:00,9392663,425523,371,0
08.10.2022 08:15,08.10.2022 06:15,9392741,425523,310,0
08.10.2022 08:30,08.10.2022 06:30,9392817,425523,305,0
08.10.2022 08:45,08.10.2022 06:45,9392891,425523,293,0
08.10.2022 09:00,08.10.2022 07:00,9392968,425523,310,0
08.10.2022 09:15,08.10.2022 07:15,9393043,425523,298,0
08.10.2022 09:30,08.10.2022 07:30,9393122,425523,315,0
08.10.2022 09:45,08.10.2022 07:45,9393174,425523,207,0
08.10.2022 10:00,08.10.2022 08:00,9393221,425523,190,0
08.10.2022 10:15,08.10.2022 08:15,9393252,425526,120,13
08.10.2022 10:30,08.10.2022 08:30,9393266,425592,58,261
08.10.2022 10:45,08.10.2022 08:45,9393267,425702,2,440
08.10.2022 11:00,08.10.2022 09:00,9393267,425993,0,1165
08.10.2022 11:15,08.10.2022 09:15,9393267,426344,0,1404
08.10.2022 11:30,08.10.2022 09:30,9393270,426735,14,1561
08.10.2022 11:45,08.10.2022 09:45,9393273,427198,11,1852
08.10.2022 12:00,08.10.2022 10:00,9393388,427420,458,887
08.10.2022 12:15,08.10.2022 10:15,9393736,427450,1390,120
08.10.2022 12:30,08.10.2022 10:30,9393889,427460,615,41
08.10.2022 12:45,08.10.2022 10:45,9393907,427560,71,399
08.10.2022 13:00,08.10.2022 11:00,9393911,427743,15,731
08.10.2022 13:15,08.10.2022 11:15,9393917,427953,23,841
08.10.2022 13:30,08.10.2022 11:30,9393917,428508,0,2220
08.10.2022 13:45,08.10.2022 11:45,9393917,429265,0,3025
08.10.2022 14:00,08.10.2022 12:00,9393917,429576,0,1243
08.10.2022 14:15,08.10.2022 12:15,9393917,430054,0,1912
08.10.2022 14:30,08.10.2022 12:30,9393917,430707,0,2610
08.10.2022 14:45,08.10.2022 12:45,9393917,431320,0,2454
08.10.2022 15:00,08.10.2022 13:00,9393917,431907,0,2345
08.10.2022 15:15,08.10.2022 13:15,9393917,432332,0,1703
08.10.2022 15:30,08.10.2022 13:30,9393918,432768,1,1743
08.10.2022 15:45,08.10.2022 13:45,9393937,432863,76,379
08.10.2022 16:00,08.10.2022 14:00,9393938,432893,5,121
08.10.2022 16:15,08.10.2022 14:15,9393939,432972,2,314
08.10.2022 16:30,08.10.2022 14:30,9393939,433249,0,1108
08.10.2022 16:45,08.10.2022 14:45,9393943,433439,18,759
08.10.2022 17:00,08.10.2022 15:00,9393945,433505,8,265
08.10.2022 17:15,08.10.2022 15:15,9393947,433569,7,254
08.10.2022 17:30,08.10.2022 15:30,9393986,433569,153,0
08.10.2022 17:45,08.10.2022 15:45,9394055,433569,279,0
08.10.2022 18:00,08.10.2022 16:00,9394141,433569,342,0
08.10.2022 18:15,08.10.2022 16:15,9394225,433569,334,0
08.10.2022 18:30,08.10.2022 16:30,9394312,433569,350,0
08.10.2022 18:45,08.10.2022 16:45,9394410,433569,392,0
08.10.2022 19:00,08.10.2022 17:00,9394540,433569,519,0
08.10.2022 19:15,08.10.2022 17:15,9394642,433569,405,0
08.10.2022 19:30,08.10.2022 17:30,9394750,433569,433,0
08.10.2022 19:45,08.10.2022 17:45,9394865,433569,459,0
08.10.2022 20:00,08.10.2022 18:00,9394986,433569,485,0
08.10.2022 20:15,08.10.2022 18:15,9395099,433569,451,0
08.10.2022 20:30,08.10.2022 18:30,9395213,433569,453,0
08.10.2022 20:45,08.10.2022 18:45,9395328,433569,459,0
08.10.2022 21:00,08.10.2022 19:00,9395432,433569,419,0
08.10.2022 21:15,08.10.2022 19:15,9395549,433569,465,0
08.10.2022 21:30,08.10.2022 19:30,9395653,433569,416,0
08.10.2022 21:45,08.10.2022 19:45,9395754,433569,405,0
08.10.2022 22:00,08.10.2022 20:00,9395856,433569,408,0
08.10.2022 22:15,08.10.2022 20:15,9395962,433569,423,0
08.10.2022 22:30,08.10.2022 20:30,9396072,433569,440,0
08.10.2022 22:45,08.10.2022 20:45,9396173,433569,403,0
08.10.2022 23:00,08.10.2022 21:00,9396274,433569,403,0
08.10.2022 23:15,08.10.2022 21:15,9396375,433569,403,0
08.10.2022 23:30,08.10.2022 21:30,9396486,433569,443,0
08.10.2022 23:45,08.10.2022 21:45,9396592,433569,424,0
09.10.2022 00:00,08.10.2022 22:00,9396693,433569,404,0
09.10.2022 00:15,08.10.2022 22:15,9396793,433569,399,0
09.10.2022 00:30,08.10.2022 22:30,9396893,433569,401,0
09.10.2022 00:45,08.10.2022 22:45,9397007,433569,454,0
09.10.2022 01:00,08.10.2022 23:00,9397084,433569,309,0
09.10.2022 01:15,08.10.2022 23:15,9397159,433569,300,0
09.10.2022 01:30,08.10.2022 23:30,9397247,433569,349,0
09.10.2022 01:45,08.10.2022 23:45,9397320,433569,290,0
09.10.2022 02:00,09.10.2022 00:00,9397393,433569,294,0
09.10.2022 02:15,09.10.2022 00:15,9397483,433569,358,0
09.10.2022 02:30,09.10.2022 00:30,9397583,433569,399,0
09.10.2022 02:45,09.10.2022 00:45,9397657,433569,298,0
09.10.2022 03:00,09.10.2022 01:00,9397717,433569,239,0
09.10.2022 03:15,09.10.2022 01:15,9397779,433569,246,0
09.10.2022 03:30,09.10.2022 01:30,9397839,433569,241,0
09.10.2022 03:45,09.10.2022 01:45,9397929,433569,359,0
09.10.2022 04:00,09.10.2022 02:00,9398011,433569,328,0
09.10.2022 04:15,09.10.2022 02:15,9398087,433569,305,0
09.10.2022 04:30,09.10.2022 02:30,9398181,433569,372,0
09.10.2022 04:45,09.10.2022 02:45,9398254,433569,293,0
09.10.2022 05:00,09.10.2022 03:00,9398326,433569,289,0
09.10.2022 05:15,09.10.2022 03:15,9398400,433569,293,0
09.10.2022 05:30,09.10.2022 03:30,9398480,433569,322,0
09.10.2022 05:45,09.10.2022 03:45,9398563,433569,331,0
09.10.2022 06:00,09.10.2022 04:00,9398638,433569,299,0
09.10.2022 06:15,09.10.2022 04:15,9398713,433569,300,0
09.10.2022 06:30,09.10.2022 04:30,9398788,433569,300,0
09.10.2022 06:45,09.10.2022 04:45,9398874,433569,343,0
09.10.2022 07:00,09.10.2022 05:00,9398962,433569,351,0
09.10.2022 07:15,09.10.2022 05:15,9399037,433569,300,0
09.10.2022 07:30,09.10.2022 05:30,9399125,433569,350,0
09.10.2022 07:45,09.10.2022 05:45,9399204,433569,319,0
09.10.2022 08:00,09.10.2022 06:00,9399302,433569,392,0
09.10.2022 08:15,09.10.2022 06:15,9399417,433569,457,0
09.10.2022 08:30,09.10.2022 06:30,9399513,433569,383,0
09.10.2022 08:45,09.10.2022 06:45,9399616,433569,415,0
09.10.2022 09:00,09.10.2022 07:00,9399683,433584,267,59
09.10.2022 09:15,09.10.2022 07:15,9399684,433668,1,338
09.10.2022 09:30,09.10.2022 07:30,9399719,433716,142,190
09.10.2022 09:45,09.10.2022 07:45,9399766,433877,185,645
09.10.2022 10:00,09.10.2022 08:00,9399877,434055,446,710
09.10.2022 10:15,09.10.2022 08:15,9399900,434337,92,1125
09.10.2022 10:30,09.10.2022 08:30,9399900,434781,0,1778
09.10.2022 10:45,09.10.2022 08:45,9399900,435313,0,2126
09.10.2022 11:00,09.10.2022 09:00,9399901,435430,0,467
